i find it funny that rebecca black complains about bullying yet released that stupid song KNOWING people would do nothing make fun of her,1
"I feel sorry for Rebecca Black, not even she deserves to be bullied.",1
#Bullying prevention skills and techniques for #children. Please share. http://bit.ly/rbsuC4,0
Teacher: How to address bullying school — and how not to - http://t.co/wgkUpjl -  #Bam  #Iran  #Political,0
Did anyone else just see that..... Jesus is bullying me..... @_L_M_C_,1
Sofro bullying,0
"Bi-State Bully, that has a nice ring to it.. (@ Illinois State Line) http://4sq.com/ngpVoH",0
@MarkusFeehily  http://lockerz.com/s/126894814 I watch my little girl live her life after bullying and abuse ty for supporting this cause xx,1
SF Schools Expand Bullying Prevention Program - KDLT News http://t.co/9A1q9qt,0
@Eridanni trynna box me last night!! Lmfao #bully,1
#nw ant bully,0
@TrishSellsATL @DrBynum Wow!!!  Bully!!,1
"http://t.co/vOmCP3K Spam Bully, Software & Services #Software #Services http://t.co/te8cOaI",0
scabies Celebrities open up about their bullying experiences in new book Dont Peak at High School ;) http://t.co/0r19SoW,0
Kids across Green Country are headed back to school wearing yellow for Lets take a stand against bullying :). Do... http://t.co/JzApYDE,0
@KingOfAnkh awww I feel like a bully now *pouts* @sarahransley,1
SL bullying and sledging Aus on field. How times have changed and the mighty gave fallen....   #AusvsSL,0
I might be a little snarky sometimes but I am a GOOD fucking person and whoever is doing that stuff is a bullying asshole.,1
The Self Esteem Act: It's Time to Confront the Bully That Is Our Beauty Culture http://t.co/130Ia01,0
things were bad when I was younger I got bullied so much because of my disabilites I don't want the same thing happening to my brother.,1
"Fuck Hoes, Dumbass's, Sluttts, Dicks, Whores, Conceded Bitches, Wanna Be's, Bully, Pussies, And Justin Beiber's.",1
"Dear haters, you aint funny you are just a hater/bully so shut the fuck up and go to hell.",0
Wishing this girl would stop bullying/harassing me via twitter,1
I'm Only Human After All by Alex I. Rogers http://ow.ly/5WL2G  A compelling story about the reality of #bullying in #schools. #Readinglist,0
@AgainstSuicide thanks(: tweet me saying stuff against bullying and how it should stop use #StopBullying at the end(:,0
Sometimes you just got to punch a Bully in the mouth.,0
Far from a bully but i ain't a punk,1
"holy shit, i'd rather commit suicide than get bullied by @Laurennicoolee....",0
Sooo @CallMehYours Jus Said She Not Mean && Not A Bully Then She Calls Me An A$$ Hole.... #mean,1
"@stephyalexi @ReppinCanadaJDB replying to u has got nothin to do with stephanie, how dare u think u have the right to fink u can bully any1!",1
8/3 Half-Brother Testifies McInerney Molested As Child http://t.co/GlcBTGs #Gay #GLBT #LGBT #Bullying #Murder #BrandonMcInerney #LarryKing,0
@KatelinReed is a big ole mean bully of a sister ,1
"Sum men arnt lookin 4nethin logical.Dey cnt b bought,bullied,reasoned or negotiated with.Sum men jus want2watch the world burn- A.Pennyworth",0
"Julia Gillard, 
I Blame You For The Bullying Towards LGBTI People. 
Sincerely,
I'm Going To Quit School Again.",0
bully's tho smh,0
"@AudreeJo this issue is mostly that James Potter is a bully, even in the Petunia/Vernon backstory he is very unlikeable",1
@HPcuriosidades harry sofrendo bullying no teu wallpaper,0
"[QuakerCare.Com] Socially Anxious Kids Are Bully Targets 
    (LiveScience.com): LiveScience.com - Children who... http://t.co/RERzTlL",0
@Nathaniel_John Good strong player that will bully defences in the championship! Defo need a pacy young striker tho,0
":O OMG just read that this bully of @hollycollett is also a #heartbeat im sorry, they aint heartbeats if they're bullying.",1
I have some free time before I have to kill a kitten.  Would any women like to be bullied? #p2,0
Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/qmqqEyC #lgbt #p2 #itgetsbetter,0
Ke bully !!,0
Please help me save Yayo. He has been at BC Bully Breeds Rescue since 2/1/2011 http://t.co/BonRNza,0
@MzKelaIzBack lol girl I wouldn't do it..even though I am a big bully lol,1
I got bullied today lmao :),1
@Tommy_Sativa Lmao... how could I have possibly bullied you??? you were bigger than me! lol,1
"@BreakingNews too bad verizon wireless doesn't have a union..the upper management couldn't bully, like they do now.",0
I miss my bully...,1
@JAprincess_ i can't sleep lol how ima bully,1
"Photo: When faced with a bully, don’t get mad. Get even. But don’t hit him back. Show how great you can be.... http://t.co/ttTC3Bt",0
@WeL0veEbonyDay1 i just watched the whole movie (cyber bully) that movie is great!,0
I just kick over a homeless dude house......  I'm such a bully #thugLife,1
This chick telling Jeff he's a bully. Wow.,1
"@Bazmati2020 @sofs_mom I think poor @Annjj is being harassed and bullied by a complete nobber via Twitter. Hope she's not on her own,",1
@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x,1
but she a bully anyway so i have no worries they ain't fucking with johrielle that I promise,1
@Clio_the_Leo AND A week is a LONG time for Jeff to work his bully magic. I predict Adam leaving this week if she takes the deal #bb13,1
"This morning I feel like I have a ""bullied brain"" with memories of friends and family that are gone.   The brain's... http://fb.me/BKchX2V1",0
"ABC is considering Rebecca Black a bully victim. Well don't put up a horribly bad, stomach lurching, scream inducing video.",1
Mobile County trying to curb bullying in schools: Officials in Mobile County are launching a new initiative to t... http://t.co/TbkcV1M,0
So tired! Bully blends with the two other jump rope coach's to discuss this upcoming season . Eeek,0
"@justinbieber plz follow us back, u helped Maja through the hard times in her life.. like bullying, and cutting. read her story in our bio 9",1
Farah: Now I know why a bully's a bully.... cause they lost a dream.,0
"That rugby match was Putrid Rancid Chronic and Septic.. And Chelsea concede at home again, fantasy Footie nd accumulator bolloxed!! #bulling",0
@WillRomney Just go bully somebody else. I don't debate people who just don't have a clue about the REAL America.Your not worth my wisdom.,1
@emmieOT like two I feel like a big bully but he's really annoying me loool,1
"Teen Talk Tip of the Day:Yep,Teens Label each other http://ow.ly/6eYIL #mommybloggers #teens #moms #bullying #cliques #exclusion #moms #dads",0
Photo: Fell in love with whatever this monkey thing is. He was being bullied by the other monekeys who... http://tumblr.com/xqw3xsmkwo,1
"@Price_21 wtf! Nothing to do with me! Nadim and christian, I was to busy bullying jake :P",1
#Coppers is just legalised bullying and brutality....,0
I'm Only Human After All by Alex I. Rogers http://ow.ly/5WKU9  A compelling story about the reality of #bullying in #schools. #Readinglist,0
"Like it? Minnesota gay teens bullied by adults, peers, say activists (Reuters) http://t.co/XMRBYHu Retweet it!",0
Jarel lied i was never a bully lol hahaha i was always the nicest dude lol,1
Nut allergy children are bullied for being 'different' | Mail Online: Jamie Berry's peanut allergy causes such c... http://t.co/UMcbtm8,0
@BijuuKitsune It's like my childhood all over again. Bullied hard. And there''s nothing I can do about it.,1
@emmaleezmolek lol yeah but i dont ever see u using it. U have to bully the shit out of kids until they dont show up the next day of school.,0
"Cat, the Neighborhood Bully http://bit.ly/qmgIN9",0
and both of them boys are my age so its not bullying.,0
"'TIME FOR THREE'

In Effect Films is casting Time for Three, a music video and PSA about bully... http://t.co/0wrj8CO #film #tv #acting",0
#ReplaceMovieTitlesWithHoes cyber hoe (cyber bully),0
My son is a bully,1
Seriously. What is up with everyone calling me a bully today. Im not even that mean!,1
"#ScaryMovieRulesToLiveBy don't bully the socially awkward kids, trust me his bullying comes with a few bullet shells .",0
My dog is a bully smh,0
"Caught @FishyKissy sprawled on his side, chewing on his bully bone like a lazy bum. Then he noticed me...",0
Cyber-Bullying(Online Bullying) - Free Games at ROBLOX.com: Free Games and Building Games! A virtual world for k... http://t.co/TjEZM2D,0
When someone deliberately repeatedly pushes your buttons for their own amusement and tells you you are being sensitive; it's bullying.,0
@LifeAsSharon you can justify or say is false and you have to deal with the consequences of that so i'm done you can go bully someone else,1
Rebecca Black Pulled From School Due to Bullying http://ow.ly/639fZ,0
Is not we lame or childish such small things also want complain to oppa. But sorry I just can't stand it that you bullied my friend,1
"For bad bully boss keep a written daily ""memo of record"" of his actions, etc. & keep it in a secure place to prevent its destruction/theft.",0
Selom is bullying me in bed... I'm sleeping on my edge and  by force he wants me to move.. Is it Ur bed?,1
"the WWE having an anti-bullying campaign will never, ever make a single ounce of sense.",0
"If there's a well known bully at your firm who ploughs through staff, but you think they'd probably get on fine with you - #umustbecrazy",0
@iAmRandomRose yes ! Bullying ! Verbal etc lol,0
"My son is home from camp and had so much to talk about! Not to mention, he made a lot of friends and stood up to a cussing bully :O",1
@FuckingDesean ahaha there's no reason anyone would bully me! X),0
"There's never a wrong time to talk about bullying. The more we talk, the more we can work to put a stop to it. http://t.co/TWUmxr2",0
#BackInTheDay i use to bully the bigger kids that always fucked with my homies back in Kindergarten,1
Popeater → Seth Matlins: The Self Esteem Act: It's Time to Confront the Bully That Is Our Beauty Culture http://q.gs/LaKd,0
Just gave a shit about bullying. Give a Shit at http://t.co/ftilJcW #giveashit,0
A girl who bullied me this entire school year has just sent me a message on facebook asking me to take her to see the boys. Course babe!,1
"@Asperger_Mom The one that Zoey is claiming that I am ""bullying"" her .. where she defames and libels me ... Lisa Jo Rudy's blog yesterday.",1
I haven't watched Bully Beatdown in a minuteee #lovemayhem,0
Bulling is bad? Boy sit the fuck down homeboy!! #really,0
"Great testimony to the Gracie Family.
Bullying Victims Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/ITWOxi6",0
"Check out ""Automatic"" by Big Bully Streetz - http://t.co/HL34nQm",0
#beyondscaredstraight is cracking me up... There making bullies and thugs not be bad by bullying them and scaring them? Ha,1
Bullying and your children - http://t.co/OtLpy6b,0
@MileyCyrus twitter is bullying you! You should do something! We cant trend #MileyCyrus !,1
"[INFO] “After my teaser was released, there were articles saying that I looked like a bully, I was so happy (cont) http://tl.gd/c7avat",0
"@Steven1719 getitng abuse,bullied,called a slut and a whore and other shit because i said no to some1 who aksed me out...",1
@monalesa27 for years they bully janine bout time she fuck up the square #eastenders,1
HMD learned that from my brother & bully smh bad influences @ChimmyChimmyPOW  & @Planet__Marss,0
For those keeping score at home- cousin who just had massive heart-attack is trying to bully the doctors into letting her out one day early.,1
I feel bad that Greyson got bullied in school to.. but good thing is.. he didn't get bullied that much :) ♥,1
"@littlecbeadles Stop Bullying !!! I LOVE YOU SO MUCH,FOLLOW ME PLASE? #yesIcan 59",1
@take_aguess. :) when you going home I'm sick of you bullying me :(,1
School Fight Bodyslam Bully gets OWNED http://t.co/emeTLN4 #toocoolfortv,0
Workplace Bullying Made Simple Spanish - YouTube: Workplace Bullying Made Simple Spanish Preview.www.youtube.com... http://t.co/i6UJvCD,0
"#ThingsWeNeedToChange  Bullying. 
JUST DON'T DO IT. Think of how your victim feels.",0
@dubuchan awww fat nerdy girl who always being a bully target duchan lol,1
America;the bully.,0
"@nataytayrow no what happened? I saw that she created it to Bully someone... And apparently bully is not in the dictionary ""Billy""",1
This year if they catch you on yo phone in class they take it away & look thru yo shit for SEXTING & BULLYING :o ...,0
Bully,0
I hate seeing people get bullied.If I could I'd help anyone out there.no one deserves to be judged for who they are,0
"But knowing me I bully tru d line to d top,but then it was a dead stop with thousands of ppl,I cudnt move",1
Bullying Victims Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/YkVY9qt,0
"@ANew92 it is. And if it happened on the computer, it's also cyber bullying. Report them, please.",0
@AkaAshley18 @justinbieber Thank you for supporting Casey Heynis' hope to #StopBullying and for your stand against #bullying ,0
http://t.co/nvTKjxG Bullying a top concern at Tulsa-area schools,0
My VIV moment - an article on my anti-bully efforts. Please read and share!: http://t.co/HBmLE4s,0
@utterflea lol.he might say ohya that tablet s nt released yet.nice (when people who seen 3 recessions) bullying kids.# MillenniumJobHunters,1
Justin Bieber has been a victim of cyber bullying.,1
@netvisto lol I don't want you to get cyber bullied :0 I was just playing,1
"i want to be a cyber-bully, which of you losers is going to tell me how to go about it, please.",0
Met the funniest girl ever tonight. To laugh at. Is that bullying? Idk but she was funny,1
@RisssRattt90 your a bully.,1
@bellathorne143   @Zendaya96 -I'm taking a stand against bullying starting with this drawing #StopBullying-follow me plz http://t.co/agxM0gw,0
RSVP HERE --&gt; (http://caltweet.com/sb5 ) - BEDROOM BULLY ReTweet Please,0
"""Why Smart Kids get bullied"", a perspective from the other side...the Bully: http://ow.ly/5ZiBg",0
"Also, wishing Nick would die from diabetes? THAT'S LOW. And then you claim to be against bullying.. Yeah right!",0
their should be a weight limit for bully button rings,0
@CoryMonteith I'm raising awareness for bullying please help me by retweeting. Thank you so much http://t.co/fxZNFyA xxx,0
@JohnPaulElazzi hey lil buddy. im tj. im 10. i know what its like to be bullied. just hang in there and stay strong. http://t.co/mltOYmL,0
"@trixiewinkle AT LEAST I'm not a bully to my friendss =; EHEM EHEM. HAHAHAHA, just kidding!! & it was an accident!! :(",0
"@Soledad_OBrien Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect",0
@_kookooforkayla So is bully beatdown -.- lol,0
"August 6: Inuits are bullied over Salmon stocks: Sir, — In response to your leading article regarding the possib... http://bit.ly/nObx8q",0
#PraiseTwitter for the increase in gang violence n cyber-bullying,0
"Read my response to ""Pass this on to ask your followers if you believe bullying is wrong. If not, then I feel sorr…"": http://t.co/9Fkixv0",0
@R3al3stOf_emAll that's gay chill with that before I have to bully you....,0
I want a broad st bully from adg *starvin*,0
@WillieBrownBear @rpeezy22 man... he was the one making me take shots! bully. lol,1
"@BasicallyBooks I'm reading it right now, different YA authors share about bullying.  It's an interesting read.",0
#itreallymakesmemad when i see people watching people get bullied and dont do anything,0
The Bully flushes on KD http://twitvid.com/A2TNP,0
@KassiesUniquee I'm like this 24/7 I've been bullied and abused since I was born...,1
willie and sheldon use to bully and step me up the entire 8th grade lbs,1
@Baileygirl123 Send me a pic of urself or a video with Defeat the label and stop cyber bullying some where on it and like hurtful words to,0
This bullying needs to #STOPNOW!,0
No one shud ever allow their stepmom to bully them.. If u scared to speak up go into crazy mode!,1
@ZamnEaseUpBitch I like your Twitcon bully !,0
@RocksUrLife @keldaNOTzelda : wah. javan bully sick girl,0
@JedRustHFC greens getting bullied too! #comeonyoubulls,1
@OoohNicole Your a bully xD,1
"@CrazY_jaYsn City is buyin evry player linked to the big clubs, bulling evrybody wit money. Let's wait n c if it will bring instance success",1
