@tweetthisbihh u probably did it...bully me now u tryin 2bully my love ones lmfao,4
@ICONIaMmE there is this girl tht has the same name as u and people r saying she killed herself cuz of bullying and she was a GRANDer :(,3
@SoHighSkyLow Why I Gotta Be A Bully & A Player? Lol.,3
@kmakms Why? I am not bulling you... I love you bec you fail... I dislike perfect ppl like Saga chii sama #savesoulmate,1
"@bassemshow  http://t.co/hcY7pGn  Did you saw this ? what do you think about it ,, first time to see someone bully you on air !!!!!!!!!!",3
@lane727 @Bibubibuuuu yaaaaa bt im nt the one who bully her..,1
"Bullying is my ability. But, gotta hide that from my new school",1
@T__Lourdes aww hugss loool u was bullying me not long ago,4
i got bullied in the 1st grade,4
"@AintDatWayTwice you we're a BULLY in highschool, don't forget to mention lol",0
"Your rude, your racist, your disguising, you can't spell, your a bully! nobody wants you on twitter, SO JUST LEAVE",0
@LordBrandonMan getting bullied #taintpunch http://yfrog.com/h42uikbj,3
@WilliamKuecker haha hey! I love our friendship because I love being bullied/corrected/punched in the face...wait what?,4
@xMarkHenry @xzackryder @xnattiebynature -_-he is a bully ugh! God,3
@bobbyzarin love the way u always stand up for@Jillzarin when all the other wives try ti bully her im glad u have her back #husbandoftheyear,3
Big brother is pissing me off. I hate seeing people being bullied who don't deserve. #petpeeve,3
@_MattLB me either bully!,0
Leanne is a bully,3
"@LishaBootsie no, but a close friend has known him since primary school and they were neighbors. Said he was defo a drug dealer and a bully.",3
"Rumor has it that bull Kareem is ""on my head"". I thought he was over that ass whippin i gave him. Fuck it. He kno's where I live.",4
Just watched Big Brother don't know why ... Jeff is a asshole bully and @CBS #BB13 isn't worth watching they've ruined BB & Jordan is stupid,3
@jhlsalejo I know right! Almost every disney channel actor has been bullied when they were younger,3
i find it funny that rebecca black complains about bullying yet released that stupid song KNOWING people would do nothing make fun of her,3
"I feel sorry for Rebecca Black, not even she deserves to be bullied.",2
Did anyone else just see that..... Jesus is bullying me..... @_L_M_C_,4
@MarkusFeehily  http://lockerz.com/s/126894814 I watch my little girl live her life after bullying and abuse ty for supporting this cause xx,3
@Eridanni trynna box me last night!! Lmfao #bully,4
@TrishSellsATL @DrBynum Wow!!!  Bully!!,3
@KingOfAnkh awww I feel like a bully now *pouts* @sarahransley,1
I might be a little snarky sometimes but I am a GOOD fucking person and whoever is doing that stuff is a bullying asshole.,3
things were bad when I was younger I got bullied so much because of my disabilites I don't want the same thing happening to my brother.,4
Wishing this girl would stop bullying/harassing me via twitter,4
Far from a bully but i ain't a punk,1
Sooo @CallMehYours Jus Said She Not Mean && Not A Bully Then She Calls Me An A$$ Hole.... #mean,4
"@stephyalexi @ReppinCanadaJDB replying to u has got nothin to do with stephanie, how dare u think u have the right to fink u can bully any1!",0
@KatelinReed is a big ole mean bully of a sister ,3
"@AudreeJo this issue is mostly that James Potter is a bully, even in the Petunia/Vernon backstory he is very unlikeable",3
":O OMG just read that this bully of @hollycollett is also a #heartbeat im sorry, they aint heartbeats if they're bullying.",3
@MzKelaIzBack lol girl I wouldn't do it..even though I am a big bully lol,1
I got bullied today lmao :),4
@Tommy_Sativa Lmao... how could I have possibly bullied you??? you were bigger than me! lol,1
I miss my bully...,4
@JAprincess_ i can't sleep lol how ima bully,1
I just kick over a homeless dude house......  I'm such a bully #thugLife,1
This chick telling Jeff he's a bully. Wow.,3
"@Bazmati2020 @sofs_mom I think poor @Annjj is being harassed and bullied by a complete nobber via Twitter. Hope she's not on her own,",3
@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x,4
but she a bully anyway so i have no worries they ain't fucking with johrielle that I promise,3
@Clio_the_Leo AND A week is a LONG time for Jeff to work his bully magic. I predict Adam leaving this week if she takes the deal #bb13,3
"@justinbieber plz follow us back, u helped Maja through the hard times in her life.. like bullying, and cutting. read her story in our bio 9",3
@WillRomney Just go bully somebody else. I don't debate people who just don't have a clue about the REAL America.Your not worth my wisdom.,0
@emmieOT like two I feel like a big bully but he's really annoying me loool,1
Photo: Fell in love with whatever this monkey thing is. He was being bullied by the other monekeys who... http://tumblr.com/xqw3xsmkwo,3
"@Price_21 wtf! Nothing to do with me! Nadim and christian, I was to busy bullying jake :P",1
Jarel lied i was never a bully lol hahaha i was always the nicest dude lol,1
@BijuuKitsune It's like my childhood all over again. Bullied hard. And there''s nothing I can do about it.,4
My son is a bully,3
Seriously. What is up with everyone calling me a bully today. Im not even that mean!,1
@LifeAsSharon you can justify or say is false and you have to deal with the consequences of that so i'm done you can go bully someone else,0
Is not we lame or childish such small things also want complain to oppa. But sorry I just can't stand it that you bullied my friend,3
Selom is bullying me in bed... I'm sleeping on my edge and  by force he wants me to move.. Is it Ur bed?,4
"My son is home from camp and had so much to talk about! Not to mention, he made a lot of friends and stood up to a cussing bully :O",3
#BackInTheDay i use to bully the bigger kids that always fucked with my homies back in Kindergarten,1
A girl who bullied me this entire school year has just sent me a message on facebook asking me to take her to see the boys. Course babe!,4
"@Asperger_Mom The one that Zoey is claiming that I am ""bullying"" her .. where she defames and libels me ... Lisa Jo Rudy's blog yesterday.",1
#beyondscaredstraight is cracking me up... There making bullies and thugs not be bad by bullying them and scaring them? Ha,3
@MileyCyrus twitter is bullying you! You should do something! We cant trend #MileyCyrus !,0
"@Steven1719 getitng abuse,bullied,called a slut and a whore and other shit because i said no to some1 who aksed me out...",4
@monalesa27 for years they bully janine bout time she fuck up the square #eastenders,3
For those keeping score at home- cousin who just had massive heart-attack is trying to bully the doctors into letting her out one day early.,3
I feel bad that Greyson got bullied in school to.. but good thing is.. he didn't get bullied that much :) ♥,3
"@littlecbeadles Stop Bullying !!! I LOVE YOU SO MUCH,FOLLOW ME PLASE? #yesIcan 59",3
@take_aguess. :) when you going home I'm sick of you bullying me :(,4
@dubuchan awww fat nerdy girl who always being a bully target duchan lol,3
"@nataytayrow no what happened? I saw that she created it to Bully someone... And apparently bully is not in the dictionary ""Billy""",3
"But knowing me I bully tru d line to d top,but then it was a dead stop with thousands of ppl,I cudnt move",1
@utterflea lol.he might say ohya that tablet s nt released yet.nice (when people who seen 3 recessions) bullying kids.# MillenniumJobHunters,3
Justin Bieber has been a victim of cyber bullying.,3
@netvisto lol I don't want you to get cyber bullied :0 I was just playing,1
Met the funniest girl ever tonight. To laugh at. Is that bullying? Idk but she was funny,1
@RisssRattt90 your a bully.,0
@WillieBrownBear @rpeezy22 man... he was the one making me take shots! bully. lol,4
@KassiesUniquee I'm like this 24/7 I've been bullied and abused since I was born...,4
willie and sheldon use to bully and step me up the entire 8th grade lbs,4
No one shud ever allow their stepmom to bully them.. If u scared to speak up go into crazy mode!,3
@JedRustHFC greens getting bullied too! #comeonyoubulls,3
@OoohNicole Your a bully xD,0
"@CrazY_jaYsn City is buyin evry player linked to the big clubs, bulling evrybody wit money. Let's wait n c if it will bring instance success",3
"I get called bully all day, but the real harassers get a pass from ppl who don't want to speak ill of any1 w/ a nose up their ass.",1
@mrssamirnasri @SRamsey0909 looooool how do I bully you shyyy? and the random 9 yr old started it! hahahaaa,1
Rebecca Black Quits Middle School After Bullying,3
@Stephaniee94_X well one of her mates have been emailing me on Facebook asking if she got bullied at our school but I bet she told (cont…,3
Marcus The Bully .,3
"@SiR_MiNaJ ahaha! u call this bullying... no DUMMIE your the 4 yo, because your ignorant - look it up ;)",1
@iBiebsCanada BULLY.,0
@LFCkeith @TheKidDon @oscartheblue @KayRandles ur all wrong randles is off monsters inc! #bossfilm! Now leave kay alone ya big bully! Xx,2
I'm far from a bully but I ain't no punk,1
@CamilleCarelli darling I've been bullied my whole life so watch ur tongue! That was leading a team to success with a little tough love! xx,4
Lol the bully @100MeatHer_Dash is at it again! And she's really good you have to just listen,0
So sad. Come here kana bullied everyday. ):,4
@Sommer_Ray is a bully(:,3
@ChaTheWanted thanks xx :D believe it or not it's the main thing I've been bullied about in the past! Xxx,4
"Craig was 12, a belieber and committed suicide because of bullying :'( #RIPCraig #STANDUPTOBULLYING",3
"@Delenafan23 a bully is bullying one of my bff's and i stood up for her but now is bully bullying me on fb!! :o well, she's trying ;D HAH!",2
#WWYD if You saw the kids who bullied MB?,3
@portiamercedesx I'm sorry but it had 2 b verbalised...how do I bully(puppy dog eyes) I get bullied I'm a victim of life x,1
@thatcountenance @Lweiting she bully me :(,4
@SusanSaundersJZ @klout must be Cyber Bully!  Just like Jill Zarin,0
@_Scorpio_xxx I've never seen myself as anything else I guess being bullied all ur life takes a toll,4
"is a glockenspiel player, a bottle with a message, a bunch of fish, an average father, a wave, a bully, a thirsty appl…http://t.co/CiJm0SZ",3
@Livee_and_Louve want anotha hug?  ...n shitt me neither u bully im too small fa that :-),0
@JohnCena  dude I'm getting bullied and I can't tell or they'll beat me up but I can ask for your help see no one knows I'm talking to u and,4
"So beef in he Cub classroom the bully worked hard on ""choreography"" and the new leader wants to change it!!! Smh these kids are hilarious!!",3
@Eyeslam you're being mean to me! you're a cyber bully.,4
Is it weird I bullied my niece into putting #neversaynever on so I had an excuse as to why I'm watching it :S #secretbelieber,1
"Ruth, you're such a bword. What are you doing. You can't like Tommy. Just an hour ago, you were bullying him.",0
"@ALotLikeVegas_x Some people get under my skin , espically when they are bullying my sister &lt;3 :P",3
@weiGENN you bullied me .,4
"@L_Jiawei WTF? Where got pole name like that one? No la,you don't anyhow thing. That day all bully one handicap. Noob",3
"my anut is in the hospital and might die, and my cousin just got cyberbulled and crying her eyes out. &lt;/3",3
@Cindy_JameiLou Bully. smh,3
Not like you no hands no legs right. If you think juniors are good t be bullied then you're so wrong.,2
Rebecca Black was bullied so much her mom has her home schooled...smh hahahahaha,1
@RicoByrd2500 you a bully !! lmaooo .,0
My sister is a bully...she had our dog in a full Nelson,3
@ambereenakhtar theyre bullying him xD,3
@FanTaStIK_Zae2 big ass bully!,0
"@mansonszombie I was rambling and then...I cried. Like, CRIED. He was touched! APC helped me thru the teasing and bullying man...",4
"#wheniwas13 i used to bully my sister @_hakoona_matata , and i still love to do dat !!",1
So the selena hate accounts think nolan is cyber bullying??? ya tht makes a lot of sense. NOT!!,3
"the principle. That girl, stacy, the bully, thought it was me who told the principle and soon went crazy and started invading my personal",3
#Itreallymakesmemad when they keep on bullying me..,4
getting tired now and james has stopped bullying me for today:L,4
All the Jeff fans....did you see how dickhead Jeff was bulling Shelly in the kitchen? He only bucks to women...#WomanHater #CBSBigBrother,3
#contrarians Rhys Muldoon is a bit of a opinionated bully boy !,3
My daughter & nephew Fighting ! My daughter is a bully !,3
".@a_picazo you are participating in the libel by baselessly claiming @shoq is a bully.  again, i caution you to watch what you say. #p2",2
Today was waaay better but got bullied by my lockers but no big deal....,4
Like haha bitch I get to walk and you have to drive! Since ima bully it'll make me feel better,1
@Imjustmikeymike Yes we are :( lol. You hate me remember? Your my bully! I'm a hoe and bitch you want me to stop breathing remember that.,4
I realized he gets bullied... that's just more of a reason for him to be my friend &lt;3,3
".@patrickjbutler  Yes, but @EricPickles shd be accountable for his bullying of councils - if his policies are inconsistent, he shd retract",3
"@Laynees_A_Loser I know xD I am not a bully, you are the bullly :P Don't make me go all Destrey on you xD",1
"Lol @Free_OWEBOY4 don't let @PaperPlanePetty and @ds4400sbitch bully you , you better show them wassup",2
@Kazza1878 ahahahaa gettin bullied on twitter. hate my life! tellin ginge not to marry you now! x,4
"@YungPaidBlessed , He Used To Bully Yall In The Bathroom , Ll",0
"@letzakis Tell me about it. They aren't as cool as they think, just bullies.
Yes, you are a bully, quite interrupting me when I type. Sheesh",3
@desmondddgoh @Jolenesmiley @geraldgjk @ilcm HAHA my gina gerald call for my help so I'm here!WHO BULLY HIM?,2
So I pushed this dude down the steps at school and he broke his foot or some . But we were just playing around . Does that make me a bully?,1
@heethighs why is stephanie bullying you :( she's such meanface,2
Ade's a bully,3
@Trevaun_S this kids a boss. I'll bully u if I feel like it. as a boss I can do #whateverilike but I won't bully @Erica_Ballott shes cool :P,1
Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando,2
Lmao cause they like to bully me -.-,4
Cant believe they bullied rebecca black out of school!! she is only human she doesn't deserve hate!! :| leave the poor girl alone!,2
@Chijy025 dont bully me on twitter :( i preffered it on facebook.. Js.,4
man @MikeeLowryy just a bully ! hmphh ! but he did teach me how to kick ppl ! (:,3
@pedrophbs cyber bully,0
"Why Is People Bullying @NolanMurray , Y'all Need Fuck Off !",2
@LittlyMinogly there's no need to be such a bully just cos you're jealous! #WeLoveTina!,0
This nigga @fashiongeekAL is a bully but it's cool I'm a show his ass.,0
@pookie21bear u a bully!!,0
So sick of being bullied :'( @chelsealudwig @alexanderludwig,4
@Taylor_Tot91 @marvintodd901 really I just wanna bully you,1
Getting bullied at work haha just bcuz I'm short smh :D,4
@_Effortlessly you weren't mean my ass you were a bully lol,0
@Lishstick As if! How do I bully you!? You constantly mock me! Even the mars bar thing!!,1
I still remembered how much i bullied him. Nyehehe,1
im bullyed :(,4
@terryjr91 Yeah. Mostly it was this one guy who verbally bullied me at school and on my LiveJournal/everywhere online.,4
@bellathorne143 u never noticed me or my tweets against i being bullied,4
I was just threatened by _____ . She's a BULLY ! O_o lmaoooo,4
"“@MzLaina167: ""@SuccessSeaker: My daughter is a bully""..yup she is lol..”lol",3
jasam is bullying me on facebook wah,4
@Linguagroover confronting a redneck bully - I'm still white - and while facing that is right - I was still safe - unfairness breeds this,3
@alyxpleaden @Angry_Regard @AVFC_06 consider it revenge for the heartless twitter bullying :P,4
@NathanTheWanted I'm gettin really bullied on here for likin u girls are takin the mick,4
They're bullying me. = = x)) http://t.co/MQ4EuIA,4
Whoa this @xHafo ._. STOP BULLYING ME ZZZ,4
@smsmsmBoARyeo he too small ehhh..ppl all like to bully him..haizzzz..,3
@ILoveeeLadyGaga sweet!! I play soccer&dance; I'm Canadian ; been bullied for 5 years. ; saw gaga at the mmvas (:,4
"@ge0rgiach0rlton (cont) i dont want anyone from school to know about my youtube, because at my old school they used to bully me x",4
@jeff_gluck He is a damn big bully,3
"@Jilltweety OMG Darryn has to go, I feel ill everytime he exposes that gross body of his and he's nasty and bullying #BigBrother",3
My 7 year old cousin is a bully.. I guess theyre starting young..,3
@jlowrie12 I loves you.... :) and I was just called a bully via twitter.... ha!,1
They bully me,4
@iamnotnickmills your laughter cuts like a knife...quit cyber bullying me you dick!!,4
Please don't bully @shfly3424...kkkk,2
@SlipperyWhnWhet Almost makes me want to cyber bully that person off Twitter but he'd just come back with a new name & an old bag of tricks.,3
@JamesGweenwood shock youre bullying me again.,4
This is a frightening Bullying story about how our Police have behaved  @ianpuddick  we should send him our support @blockem1 #bullying,3
oh Jessica you are so funny! stop bullying! http://t.co/mhubVj4,0
@apple_bonkers How do you know her song is getting bullied and she isn't? Do you know her? Fame doesn't equal immunity from life.,2
@dougiedonnelly way to go the bully wee! Think they can keep it going though?,3
Yo @SimplyyJayy is a big bully !,3
I just hate it when other older kids in school bully me :(,4
"@xroxxi cant hardly remember anything lol, u goin out on monday? I have ben bullied into it! Haha Xx",4
"@georgieyasmin It is. You bullied me! Anyways, the followers I have on there are WAY more active than on zappy- :')",4
*PSA* IM NOT A BULLY,1
"@_EmWhyAyee ""Im a Bully..."" Not cool!",3
"@IphannieBGentle lmaooooo, girl no I'm no bully.",1
"I fucking hate bullying, especially to my little brother I dealt with that shit all the time when I was little & never had a big brother",4
Having to watch what I tweet now because of @ellemccxo and @DanDanCoops bullying me last night,4
"@scwjett7 I can tell lol. That, and you bully me. What happened to all those good times we shared?!",4
"@bowya This was very much an exception for a ""troubled"" girl said to have been bullied into her part in the looting",3
Why people always trynah bully me ?,4
"Been bullied into watching a scary film, I love my friends!",4
"@pretty527 Actually, I was the bullied. But I learned all the best moves, from the masters.",4
@BaseballSwagger :'( TK's such a bully..,3
@Simplydabest10 thats great! because if not the bully could've kept going & doing worse things ... I had a bully in elementary & jr high,4
"“Ed@DeadbeatMum It's unrealistic, maybe, but do you really think I should be bullied into some form of compromise?” Only 1 bullied is me",4
@LittlecBeadles You are actually bullying me by telling me not to bully.,1
@Zoestymest semo semo! Is you cant bully me. Cause i will kill onew,4
@Ar_daisy Bully!!!,0
"a person that used to be my best friend just came knockin on my door?!.. hmm, okay so when where you when i got bullied in school?",4
@AKidCalledDrew cyber bully you? want me to do it in person then? mm. try tomz and see if im nicer! ;),1
@morgin_ward iMiss seeing your face on the weekends bully :/,0
@JlNCHAN He's always bullied because of that though. And you'll see that Dongwoo has a weird like for toys lmao,3
@MzLoveNSN3D aww i get bullied to!,4
@Stevie_Bull saw yow pullin out of the Molindump in your big black Bee em double yow satday Bully! I day wave coz day want you to crash.,0
@andreasrossi yes. But does that change the fact the bullying is wrong? Ignoring it doesn't make it right. Just being the bigger person :),3
I'm being cyber bullied..o_O,4
@Tropic_Tiff fool u a bully,0
@luvvieig @areefuhstanklin Oh... so I guess what I will be doing is PURPOSEFULLY NOT WRITING! ain't gon' bully me!,4
"you're a bully. in person and online. stop hating. seriously, it gets old.",0
@OctoberJones coolest bully around  http://t.co/rSxusmw,3
"Jessica Black got bullied so bad she dropped outta school?? She can't sing worth a damn but damn, that's a bit much",3
“@FEEFEEPR: i told u yo rappers dnt rt me cos deyy scared” industry bully!,3
"@dellvink @lalalian what pissed me off was that I said I wasn't really interested, MORE THAN ONCE. Little blond Irish bully.",4
@Imkidrauhl_ Haters gonna hate because they are jealous! I get bullied & I know how it feels but please put a smile on your face?:) &lt;3,2
Kelly Osbourne Goes From Fat to Big Fat Bully at Deceiver.com http://bit.ly/n4DlEH,3
The #democrats got beat up again by that big fat republican bully in the schoolyard. Barry will stand tall the next time.That'll be the day.,3
@isi_sky Some SC moments were cute. :-) Maru got bullied twice in that skit. LOL!,3
omg! @KissMyASSley & @OmgitsFlenoid are making fun of me and my sleeping habits :( i'm feeling unloved and cyber-bullied!,4
And callin me a bully...if the hoes aint scared I cant be a bully #getyoballsup,1
Rebecca Black dropped out of school because she was bullied. Woah.,3
"""@IronManMANNY125: I have anger issues that have yet to be resolved""&lt;==Lmaoo u ventin n shit...fuckin bully lml",0
"@OfficialLUFC same old Leeds, can't defend!!! I know bates is a money grabber but Grayson is let bates Bully him.",3
@tinabopeep lol. Stop being a Bully,2
@NightSkies_ you say can let me bully right! :@,1
@jessiejofficial just watched you on alan carr chatty man on virgin demand.. Your so an inspiration. I've been bullied for the past 20 yrs x,4
@chloehallidayTW D: I'm not a bully.,1
"@NoArtieNoParty Yeah yeah yeah, you cyber bully.",0
i'm bullying @PLANET_JoZie with a giant wasp i'm being very mean,1
"Why should managers be allowed to bully just because they are ""higher"" than you :( #stopbullying",4
"@kesgardner Yes, but now is the time to have the family argument. Later we unify to take on the neighborhood bully.",2
"So Nick's mother always used to bully him? Cool, cool.",3
"My brother's such a bully, he always has a go at me for not talking to family, it's his fault he nevers let me get a word in edgeways and",4
"35,762- you would chose a # like this lol. I'm glad we've remain friends even after all your bullying lol :)",4
"Even after the three nice days I've had in the holidays they all end up the same way, being shouted, stolen from, bullied and crying.",4
@Alexaury your like the biggest bully ive ever meettttt goshh !,0
"@SarahStroth_2 Oh, poor little Julie! Always getting bullied; it's so terrible. Oh wait, I don't actually feel that way...",3
I could not be bullied by some mean girls I would punch the shit out them hoes,4
"@Locko8668 Never saw the BB Cameron was in. She was the best of a bad bunch and nearly last standing, Couldnt let bully boy Rex win",3
@UhOhItsJordyn okay . Shoot me ! Cuz your making it seem that i shouldnt live anymore. Whos the bully now?,0
"@AGGYYOUNG wah, so jialat.  they bully you uh @nadiah8432 @punchyourpotato",0
"I agree dt Rebecca blacks songs are kinda bad, bt it's so mean dt she was bullied outta school! NOH8 people! NOH8!",2
#oomf bullied me today ..,4
@Convictmyheart HAHAHAAHHAHAHAHA. :P:P:P who.call.you.bully.mehh :P,3
Rebecca black getting homeschooled because of bullying? Wow. yes her friday song is annoying but death threats to 14 yr olds really? #lame,3
@MikeWilliamsCBF LOL! You are a bully.,0
@BOTDF_Freaks it's not her fault she got bullied about her weight and what not :(,2
"I love @Cheerfull_lyn reaction when I bully her. Shoo cute!!! Okay, im sick.",1
"@MeandTig looks like your the ""mean tweeter"" and the ""cyber bully"". Let it go...it's TV! Kelly does fine, with her own hurtful words.",0
@jcgloves u da biggest bully on twitter,0
I have a sad story.Today I was having a conversation with this 15 year old boy who told me he gets bullied in school and kids tell him he...,3
@818_DodgersFan @Kanguro30 thank you! He's just a bully,3
@eckers_star it's all @nicholaswhitley fault! he bullied me into joining the craze #ihatehim!,4
@jcsaint_22 rather me bully them then strangers i dont know. It builds character!,1
@EricaHuurnandez Makinn fun of me the other day for not having my license. That's called karma you bully!!!!! &lt;3 :*,4
Haaaaaaappy Birthdaaaaaaay bully @MackinxStackin :) !,0
@Guss_Gorgeous you tried to bully the little girl with the picnik picture but I didn't let you,2
"""After my teaser was released, there were articles saying that I looked like a bully....."" -cont-",3
"I really am, even the people I bully too. Now I have to find new people to pick on. I know y'all happy! Lol",1
"@justinbieber plz follow us back, u helped Maja through the hard times in her life.. like bullying, and cutting. read her story in our bio10",3
@xfqh hahaha. K la don't bully u. So tuesday how.$,1
"in the house. So I had a broken family and friends that didn't gave a fuck on me. I mean, they bullied me and I was nevertheless hanging [c]",4
I'm bulling cuz I'm at work yea ok whatever kyle,1
Thought @PerezHilton was gonna stop being a bully #journalistnotacritic #hater,3
@mslatoya_G @mrguestlist I'm not a bully. I just say what most people won't because they are losers,1
@_NeverScreamEmi yaay this asswhole is gonna regret bullying me &gt;:D,4
Arshavins a little bully hahaa,3
Selena Gomez was on barney? And got bullied about it? Then cried when she was kicked off? Then did commercials? #didntknowthat,3
#CBSBIGBROTHER Please no Brendon! he is a bully. Rachael I can't stand. LIke Jeff and Jorden but he is acting like a bully.,3
"I think it's gay how people get bullied for liking JB like get a damn life
#ProudBelieber",2
@kisskissto1D @tomlinson_love is a bully and has a gaay laptop!:),1
"@zeeehira my gov't name aint on twiiter.. n i dnt have u on fb.. ( i think) idk son, its late leave me alone woman ..bully  =p",4
"I will fight Derek & Anthony, I refuse to be bullied by children tf.",4
RAWR. Still sad over the fact that seungie likes NOONA. WAEYO/// NOONA ONLY KNOWS HOW TO BULLY SEUNGIE &gt;&lt;,3
@tthacker15 @Frazer_Cobb will you two stop bullying me. Thankyou.,4
@fahimsterr_ assholeeee -_- leave me alone you bully!,4
"Right, I'm fed up of being bullied by @HebeIris and @Sophiieeness. Goodnight!",4
@huephuong_MCR almost everyone I know has called me ugly. And I've been bullied too,4
I was bullied #wheniwas13 but now I am the OFFICE bully!!,4
Your just a bully!,0
It's funny to see my 22yr old brother get bullied by a 4 yr old,3
Lol we use to bully him !,1
@JanielleeeStarr MUST PUNISH YOU AH . FOR BULLYING PRISCILLA &gt;:],0
Lol BULLY &gt;.&lt;,0
@YaGurlLikeItTho lmfao oh I dont kill those. I bully them!,1
This guh @milahdenise talkin real reckless on this here twitter. Tryna cyber-bully a nigga lol,3
@ariellemimi sorry i didnt know you were a cyber bully.,0
@lingading79 cyber bully.,0
I stopped being a bully 2 weeks ago.,1
@NickiiFrench @itsSwizzy lmaao biggest bully,3
"@MyNameIsJonnii don't hate, you always used to make fun.. now they finally look full and you're making fun? you're a damn bully.",0
@Um_JB_Doe lol y u wanna mess wit me & be a bully,0
@ddlovato i am getting bullied in school..what shld i do?,4
"@Lucha_Deer Oh wow, I managed to bully a man 8 years older than me. SCORE ;) Now bring me Wine Gums, Jeeves! xx",1
